Source,Name,Label,type
"contract CON1 {
uint256 public VAR1;
address public VAR2;
modifier FUN1() {
require(msg.sender == VAR2);
_;
}
function FUN2() FUN1 public returns(bool) {
VAR1 = block.timestamp;
return false;
}
}",4588.sol,0,timestamp
"contract CON1 {
uint256 public VAR1;
uint VAR2;
function FUN1() private returns (uint256 VAR3) {
uint VAR4 = 8;
VAR2 = (block.timestamp - (VAR1)) / (604800);
if(VAR2 == 0) {
VAR4 = 8;
}
else{
VAR4 -= VAR2 * 8;
}
return VAR4;
}
}",19714.sol,1,timestamp
"contract CON1{
uint256 public VAR1;
uint256 public VAR2;
mapping(uint256 => uint256) public VAR3;
function FUN1(address VAR4, uint256 VAR5) public returns (bool) {
uint256 VAR6 = block.timestamp;
uint256 VAR7 = VAR6 / (31536000);
if(VAR3[VAR7] == 0) {
VAR3[VAR7] = VAR2 * (VAR1) / (100);
}
return true;
}
}",1533.sol,1,timestamp
"contract CON1 {
address[] public VAR1;
}",5975.sol,1,timestamp
"contract CON1 {
address public VAR1;
uint public VAR2 = 0;
modifier FUN1() {
require(msg.sender == VAR1);
_;
}
function FUN2() external FUN1 returns(bool){
assert(block.timestamp >= VAR2);
return true;
}
}",1667.sol,0,timestamp
"contract CON1 {
address public VAR1;
uint public VAR2;
uint public VAR3;
modifier FUN1() {
require(msg.sender == VAR1);
_;
}
function FUN2(uint VAR4) FUN1 {
require(VAR4 >= block.timestamp && VAR4 >= VAR2 && VAR4 <= VAR3);
return;
}
}",14439.sol,0,timestamp
"contract CON1 {
uint256 public VAR1;
function FUN1(uint256 VAR2) public {
require(VAR2 >= block.timestamp);
VAR1 = VAR2;
return;
}
}",12689.sol,0,timestamp
"contract CON1 {
uint256 private VAR1;
function FUN1() public {
require(VAR1 < block.timestamp);
return;
}
}",16521.sol,0,timestamp
"contract CON1 {
uint256 public VAR1;
mapping(address => uint256) public VAR2;
mapping(address => uint256) public VAR3;
}",7330.sol,1,timestamp
"contract CON1{
function FUN1(address VAR1, address VAR2) returns (uint256){
uint256 VAR3 = 10;
uint256 VAR4 = block.timestamp + VAR3;
return VAR4;
}
}",40757.sol,1,timestamp
"contract CON1 {
mapping (address => uint256) public VAR1;
uint256 public VAR2;
function FUN1 () external {
uint256 VAR3 = uint256(block.timestamp);
require (VAR3 > VAR2);
VAR1[msg.sender] = 0;
return;
}
}",14351.sol,0,timestamp
"contract CON1 {
function FUN1(uint256 VAR1) public returns (bool) {
require(VAR1 > block.timestamp);
return true;
}
}",15.sol,0,timestamp
"contract CON1 {
Event[] public VAR1;
struct Event {
uint VAR2;
string VAR3;
string VAR4;
string VAR5;
}
function FUN1(string VAR3, string VAR4, string VAR5) private {
VAR1.push(Event(block.timestamp, VAR3, VAR4, VAR5));
return;
}
}",11346.sol,0,timestamp
"contract CON1 {
uint public VAR1;
uint public VAR2;
}",40740.sol,0,timestamp
"contract CON1 {
enum State { BeforeSale, NormalSale, ShouldFinalize, SaleOver }
State public VAR1 = State.BeforeSale;
uint256 public VAR2;
function FUN1() internal {
VAR2 = block.timestamp;
VAR1 = State.SaleOver;
return;
}
}",19294.sol,0,timestamp
"contract CON1 {
uint32 private VAR1;
function FUN1() public constant returns (uint32) {
return VAR1 > 0 ? VAR1 : uint32(block.timestamp);
}
}",38947.sol,1,timestamp
"contract CON1 {
uint256 public VAR1;
uint VAR2;
function FUN1() private returns (uint256 VAR3) {
uint VAR4 = 30;
VAR2 = (block.timestamp - (VAR1)) / (86400);
if(VAR2 == 0) {
VAR4 = 30;
}
else{
VAR4 -= VAR2 * 2;
}
return VAR4;
}
}",13723.sol,1,timestamp
"contract CON1 {
uint256 public VAR1 = 0;
address public VAR2;
function FUN1() public {
require(block.timestamp >= VAR1 + 3600 * 24 * 30 * 3);
selfdestruct(VAR2);
return;
}
}",22155.sol,0,timestamp
"contract CON1 {
address VAR1;
uint256 VAR2;
uint256 VAR3;
uint256 VAR4;
function FUN1(uint256 VAR5){
if (VAR1 > 0 && this.balance >= (VAR2 + VAR3)) {
VAR4 = block.timestamp;
return;
}
}
}",39631.sol,0,timestamp
"contract CON1 {
uint256 public VAR1;
}",8342.sol,1,timestamp
"contract CON1 {
address public VAR1;
mapping(string => uint) VAR2;
modifier FUN1() {
require(msg.sender == VAR1);
_;
}
function FUN2(string VAR3) public FUN1 {
require(VAR2[VAR3] == 0);
VAR2[VAR3] = block.timestamp;
return;
}
}",13283.sol,0,timestamp
"contract CON1 {
uint public VAR1;
uint public VAR2;
bool internal VAR3 = false;
function FUN1(bytes32 VAR4, string VAR5) {
if (bytes(VAR5).length == 0) {
VAR3 = (block.timestamp - VAR2 >= VAR1);
}
if (VAR3) {
}
return;
}
}",37683.sol,0,timestamp
"contract CON1 {
uint256 public VAR1;
function FUN1() public payable {
VAR1 = block.timestamp;
require(VAR1 > 10);
}
}",9560.sol,0,timestamp
"contract CON1 {
mapping (address => uint) VAR1;
}",5339.sol,1,timestamp
"contract CON1 {
uint256 public VAR1;
struct investor {
uint256 VAR2;
}
mapping(address => investor) public VAR3;
}",3702.sol,1,timestamp
"contract CON1 {
uint256 private VAR1;
uint256 private VAR2;
address public VAR3;
modifier FUN1() {
require(msg.sender == VAR3);
_;
}
function FUN2() public FUN1 returns (uint256) {
uint256 VAR4 = VAR1 + block.timestamp;
VAR2 = addmod(uint256(block.blockhash(block.number-1)), VAR4, VAR1);
return VAR2;
}
}",2252.sol,1,timestamp
"contract CON1 {
}
contract CON2 {
CON1 public VAR1;
uint256 public VAR2;
uint256 public VAR3;
mapping (address => uint256) public VAR4;
uint256 public VAR5;
function FUN1() public returns (uint256) {
VAR3 = VAR1.balanceOf(this);
VAR5 = VAR3 + (VAR4[VAR1]);
if (block.timestamp >= VAR2) {
return VAR5;
}
}
}",1445.sol,1,timestamp
"contract CON1{
struct ReceivedMessage {
uint256 VAR1;
address VAR2;
}
ReceivedMessage[] internal VAR3;
uint256 internal VAR4;
uint256 internal VAR5;
address public VAR6;
function FUN1() public {
ReceivedMessage memory VAR7 = VAR3[VAR4];
require(VAR7.VAR1 + VAR5 < block.VAR1);
VAR6 = VAR7.VAR2;
VAR4 += 1;
}
}",40747.sol,0,timestamp
"contract CON1 {
uint VAR1 = 0;
function FUN1(uint256 VAR2) public returns (bool) {
require(VAR2 >= block.timestamp);
VAR1 = VAR2;
return true;
}
}",1246.sol,0,timestamp
"contract CON1{
uint public VAR1 = 1533364469;
address public VAR2;
modifier FUN1 {
require(msg.sender == VAR2);
_;
}
function FUN2(uint256 VAR3, uint256 VAR4) FUN1 returns (uint256) {
require(block.timestamp <= VAR1);
return VAR4 - VAR3;
}
}",1824.sol,0,timestamp
"contract CON1{
uint256 public VAR1 = 0;
function() payable public {
bytes20 VAR2 = ripemd160(block.coinbase, block.number, block.timestamp);
if (VAR2[0] == 0) {
uint8 VAR3 = ((VAR2[1] & 0x01 != 0) ? 1 : 0);
uint256 VAR4 = (msg.value * 100) * VAR3;
VAR1 += VAR4;
}
}
}",49728.sol,1,timestamp
"contract CON1 {
uint public constant VAR1 = 1559347200;
function FUN1() constant returns (bool) {
return (block.timestamp < VAR1);
}
}",11323.sol,0,timestamp
"contract CON1{
uint256 public VAR1 = 2;
uint256 public VAR2 = 0;
uint256 VAR3 = 2;
function FUN1(uint256 VAR4) public {
if (block.timestamp >= VAR2) {
VAR1 = VAR4 / VAR3;
} else {
VAR1 = (VAR4 + VAR1) / (VAR3);
}
}
}",50222.sol,1,timestamp
"contract CON1 {
mapping(address => uint256) public VAR1;
mapping(address => uint256) public VAR2;
function FUN1(address VAR3) external returns (bool){
VAR2[VAR3] = block.timestamp;
VAR1[VAR3] = VAR1[VAR3] + 100;
return true;
}
}",6272.sol,0,timestamp
"contract CON1{
address public VAR1;
address public VAR2;
uint256 public VAR3;
function FUN1(uint256 VAR4) public {
require(msg.sender == VAR1 || msg.sender == VAR2);
VAR3 = block.timestamp;
return;
}
}",33711.sol,0,timestamp
"contract CON1 {
uint256 public VAR1 = 1518652800;
bool public VAR2 = false;
function FUN1() public {
if (block.timestamp >= VAR1)
VAR2 = true;
return;
}
}",31758.sol,1,timestamp
"contract CON1 {
mapping(address => uint256) public VAR1;
function FUN1(address VAR2, uint256 VAR3) external {
VAR1[VAR2] = block.timestamp + (VAR3);
return;
}
}",22734.sol,0,timestamp
"contract CON1 {
uint256 public VAR1;
function FUN1() public returns (bool) {
require(block.timestamp >= VAR1);
return true;
}
}",1181.sol,0,timestamp
"contract CON1 {
uint256 public VAR1;
uint256 public VAR2;
uint256 public VAR3;
}",17401.sol,1,timestamp
"contract CON1 {
uint256 public VAR1 = uint256(1536278399);
function FUN1(uint256 VAR2) public returns (bool){
require(VAR2 > block.timestamp);
VAR1 = VAR2;
return true;
}
}",10547.sol,0,timestamp
"contract CON1 {
uint256 VAR1;
uint VAR2;
uint VAR3;
uint256 VAR4;
function FUN1() public returns (uint256){
return ((block.timestamp - VAR2) / VAR3 + 1) * VAR1 * (VAR4 / 100000);
}
}",31812.sol,1,timestamp
"contract CON1 {
struct balanceData {
uint VAR1;
}
mapping(address => balanceData) VAR2;
function FUN1(address VAR3, uint VAR4) public constant returns (bool VAR5) {
if (block.timestamp < 1569974400 && (VAR2[VAR3].VAR1 - VAR4) < 4) {
return false;
}
return true;
}
}",21393.sol,1,timestamp
"contract CON1 {
struct InvestorLock {
uint VAR1;
}
uint VAR2;
mapping(address => InvestorLock) private VAR3;
uint VAR4 = 0;
}",50217.sol,1,timestamp
"contract CON1 {
uint256[] public VAR1 = [0, 12 * 3600, 18 * 3600, 21 * 3600, 22 * 3600];
uint256[] public VAR2 = [1 ether, 2 ether, 4 ether, 8 ether, 5000 ether];
uint256 VAR3 = 0;
}",6578.sol,1,timestamp
"contract CON1 {
uint public VAR1;
uint public VAR2;
bool public VAR3;
function () payable {
if (block.timestamp > VAR1 || this.balance > VAR2) {
require(VAR3);
VAR3 = false;
} else if (!VAR3) {
VAR3 = true;
}
}
}",38096.sol,0,timestamp
"contract CON1 {
function FUN1(uint VAR1) constant public returns(uint) {
return uint(keccak256(block.timestamp, block.difficulty)) ^ VAR1;
}
}",11243.sol,1,timestamp
"contract CON1 {
uint public VAR1;
uint8 public VAR2;
mapping (uint => mapping (uint8 => address)) public VAR3;
function FUN1(uint8 VAR4) external returns (uint){
VAR1 += uint(msg.sender) + block.timestamp;
VAR2 -= uint8(msg.sender);
return VAR2 + VAR2;
}
}",12998.sol,1,timestamp
"contract CON1 {
uint256 VAR1 =10;
uint256 VAR2 = 4;
function FUN1 () returns (bool){
uint256 VAR3 = block.timestamp;
if (VAR3 > VAR1) {
VAR3 = VAR1;
VAR2++;
}
if (VAR2 > 0) {
return true;
}
}
}",40755.sol,1,timestamp
"contract CON1 {
uint256 public VAR1 = 0;
}",2777.sol,1,timestamp
"contract CON1 {
uint256 public VAR1 = 0;
address public VAR2;
modifier FUN1() {
require(msg.sender == VAR2);
_;
}
function FUN2(uint256 VAR3) external FUN1 returns (bool){
require(block.timestamp > VAR1);
require(VAR3 > 0);
return true;
}
}",8025.sol,0,timestamp
"contract CON1 {
address public VAR1;
address public VAR2;
uint public VAR3 = 5;
function FUN1() public {
require(VAR2 != address(0));
require(block.timestamp > VAR3);
VAR1 = VAR2;
VAR2 = address(0);
}
}",40741.sol,0,timestamp
"contract CON1 {
uint public VAR1;
uint VAR2 = 86400;
address public VAR3;
modifier FUN1() {
require(msg.sender == VAR3);
_;
}
}",1318.sol,1,timestamp
"contract CON1 {
address[] public VAR1;
mapping (address => bool) public VAR2;
uint256 public VAR3;
function() public payable {
require(block.timestamp <= VAR3);
VAR2[msg.sender] = true;
VAR1.push(msg.sender);
return;
}
}",15566.sol,0,timestamp
"contract CON1 {
}",883.sol,1,timestamp
"contract CON1 {
mapping(address => TimeLock[]) public VAR1;
struct TimeLock {
uint VAR2;
uint256 VAR3;
}
function FUN1(address VAR4) private returns(bool){
for (uint VAR5 = 0; VAR5 < VAR1[VAR4].length; VAR5++) {
if (VAR1[VAR4][VAR5].VAR2 < block.timestamp) {
VAR1[VAR4][VAR5].VAR3 = 0;
return true;
}
}
return false;
}
}",4590.sol,1,timestamp
"contract CON1 {
uint256 public VAR1;
uint public VAR2;
uint VAR3;
function FUN1() private returns (uint) {
VAR2 = (block.timestamp + (VAR1)) / (604800);
if (VAR2== 0)
VAR3 = 30;
return VAR3;
}
}",3543.sol,1,timestamp
"contract CON1 {
uint public VAR1;
uint public VAR2;
function () payable {
if (this.balance >= VAR2) throw;
if (this.balance + msg.value >= VAR2) {
VAR1 = block.timestamp;
}
}
}",38983.sol,0,timestamp
"contract CON1 {
struct Record {
address VAR1;
address VAR2;
uint256 VAR3;
}
mapping (uint256 => Record) VAR4;
uint256 public VAR5;
function FUN1(address VAR6, address VAR7) public returns (uint256 VAR8) {
VAR5++;
VAR4[VAR5].VAR1 = VAR6;
VAR4[VAR5].VAR2 = VAR7;
VAR4[VAR5].VAR3 = block.timestamp;
return VAR5;
}
}",30963.sol,0,timestamp
"contract CON1 {
}",9654.sol,1,timestamp
"contract CON1 {
mapping (string => uint) private VAR1;
function FUN1(string VAR2) {
VAR1[VAR2] = block.timestamp;
return;
}
}",39583.sol,0,timestamp
"contract CON1 {
struct Section {
address VAR1;
uint VAR2;
string VAR3;
uint VAR4;
uint16 VAR5;
}
Section[10000] public VAR6;
function FUN1(uint VAR7, uint VAR8, string VAR9) {
if (VAR7 >= VAR6.length) throw;
Section VAR10 = VAR6[VAR7];
if(VAR10.VAR1 != msg.sender) throw;
VAR10.VAR2 = VAR8;
VAR10.VAR3 = VAR9;
VAR10.VAR4 = block.timestamp;
return;
}
}",38709.sol,0,timestamp
"contract CON1 {
mapping (address => User) private VAR1;
struct User {
uint VAR2;
}
function FUN1(address VAR3) public {
User storage VAR4 = VAR1[VAR3];
VAR4.VAR2 = block.timestamp;
require(VAR4.VAR2 == 0);
return;
}
}",11330.sol,0,timestamp
"contract CON1 {
uint256 public VAR1 = 0;
}",84.sol,1,timestamp
"contract CON1{
function FUN1() constant returns (uint) {
return block.timestamp;
}
}",40059.sol,1,timestamp
"contract CON1 {
function FUN1() public constant returns (uint) {
return block.timestamp;
}
}",4225.sol,1,timestamp
"contract CON1 {
mapping(address => TimeLock[]) public VAR1;
struct TimeLock {
uint256 VAR2;
uint256 VAR3;
}
uint256 VAR4 = 0;
uint256 VAR5 = 0;
function FUN1(address VAR6) private {
for (uint VAR7 = 0; VAR7 < VAR1[VAR6].length; VAR7++) {
if (VAR1[VAR6][VAR7].VAR2 < block.timestamp) {
VAR5 = VAR5 + (VAR1[VAR6][VAR7].VAR3);
}
}
}
}",212.sol,1,timestamp
"contract CON1 {
uint public VAR1;
uint public constant VAR2 = 1 days;
uint256 public VAR3;
function FUN1() public constant returns(uint) {
uint VAR4 = block.timestamp;
uint VAR5 = VAR4 - (VAR1);
uint VAR6 = VAR5 / (VAR2) + (1);
return 2 ** VAR6;
}
}",12321.sol,1,timestamp
"contract CON1 {
uint256 public VAR1;
uint256 public VAR2;
function FUN1() public returns (uint256){
require(block.timestamp >= VAR2);
uint256 VAR3 = VAR1 * 2;
require(VAR3 > 0);
return VAR3;
}
}",1313.sol,0,timestamp
"contract CON1 {
uint64 VAR1;
function FUN1() public {
uint64 VAR2 = uint64(block.timestamp);
require(VAR2 >= VAR1);
}
}",9428.sol,0,timestamp
"contract CON1 {
uint public VAR1;
bool public VAR2 = false;
function FUN1() {
require(block.timestamp > VAR1);
require(!VAR2);
VAR2 = true;
return;
}
}",35551.sol,0,timestamp
"contract CON1 {
struct Crowdsale {
uint256 VAR1;
}
mapping(address => Crowdsale) public VAR2;
function FUN1(address VAR3) external {
require((block.timestamp >= VAR2[VAR3].VAR1));
}
}",176.sol,0,timestamp
"contract CON1 {
uint public VAR1 = 0;
function FUN1(uint VAR2, uint VAR3) public returns (uint) {
require(block.timestamp < VAR3);
VAR1 = VAR1 + VAR2;
return VAR1;
}
}",419.sol,0,timestamp
"contract CON1 {
uint256 public VAR1;
function FUN1(uint256 VAR2, uint256 VAR3) public returns (bool) {
require(VAR1 > block.timestamp);
VAR1 = VAR2;
return true;
}
}",29084.sol,0,timestamp
"contract CON1{
mapping (address => uint256) public VAR1;
function FUN1(address VAR2,uint256 VAR3) public returns (bool) {
if(VAR3 > block.timestamp) {
VAR1[VAR2] = VAR3;
return true;
}
return false;
}
}",4524.sol,1,timestamp
"contract CON1{
}",40745.sol,1,timestamp
"contract CON1{
function FUN1() public returns (uint){
return (block.timestamp / 60 / 60) % 24;
}
}",32007.sol,1,timestamp
"contract CON1 {
uint256 constant public VAR1 = 1533686401;
function FUN1() public payable returns (bool VAR2) {
assert(block.timestamp >= VAR1);
return true;
}
}",740.sol,0,timestamp
"contract CON1 {
uint256 VAR1 = 20;
function FUN1() constant returns (bool) {
return block.timestamp <= VAR1 + 30 days;
}
}",37155.sol,1,timestamp
"contract CON1 {
uint256 public VAR1;
uint VAR2;
uint VAR3;
function FUN1() private returns (uint) {
VAR2 = (block.timestamp - (VAR1)) / (3600);
if (VAR2== 0)
VAR3 = 70;
return VAR3;
}
}",7134.sol,1,timestamp
"contract CON1{
function FUN1() external returns(bool){
uint VAR1 = block.timestamp;
if(VAR1 >= 10)
return true;
return false;
}
}",40738.sol,1,timestamp
"contract CON1 {
}
contract CON2 {
uint VAR1 = 1522093545;
function FUN1(address VAR2) returns (bool) {
require (block.timestamp > VAR1);
CON1 VAR3 = CON1(VAR2);
uint256 VAR4 = VAR3.balanceOf(address(this))/100;
VAR1 = VAR1 + 120;
return true;
}
}",20930.sol,0,timestamp
"contract CON1 {
uint constant VAR1 = 12 * 60 * 60;
uint public VAR2;
function FUN1() {
if (VAR2 + VAR1 < block.timestamp) {
if (msg.value < 1 ether) {
msg.sender.send(msg.value);
return;
}
}
}
}",40611.sol,1,timestamp
"contract CON1{
uint constant VAR1=1000000;
uint VAR2 = 0.01 ether;
bytes32 VAR3 = '';
uint VAR4 = 20;
function FUN1(uint VAR5) payable {
require(msg.value == VAR2);
uint VAR6 = VAR1/VAR4;
VAR3 = sha256(block.timestamp, block.coinbase, block.difficulty, VAR3);
return;
}
}",33974.sol,0,timestamp
"contract CON1 {
uint256 public VAR1;
}",40733.sol,1,timestamp
"contract CON1 {
uint256[] public VAR1;
}",20259.sol,1,timestamp
"contract CON1 {
mapping (address => uint) public VAR1;
uint constant VAR2 = 1522542236;
function FUN1() {
require (block.timestamp > VAR2 && VAR1[msg.sender] > 0);
uint VAR3 = VAR1[msg.sender];
VAR1[msg.sender] = 0;
msg.sender.transfer(VAR3);
return;
}
}",30813.sol,0,timestamp
"contract CON1 {
struct FreezingNode {
uint VAR1;
}
mapping(address => FreezingNode[]) internal VAR2;
uint VAR3 = 100;
function FUN1(address VAR4) constant public returns (uint) {
FreezingNode[] memory VAR5 = VAR2[VAR4];
for (uint VAR6 = 0; VAR6 < VAR5.length; ++VAR6) {
if (VAR5[VAR6].VAR1 > block.timestamp) {
VAR3 = VAR3 - VAR5[VAR6].VAR1;
}
}
return VAR3;
}
}",6369.sol,1,timestamp
"contract CON1 {
uint[] public VAR1;
uint public VAR2;
function FUN1(uint VAR3) external {
VAR1.push(VAR3);
VAR2 = block.timestamp;
return;
}
}",40735.sol,0,timestamp
"contract CON1 {
address public VAR1;
modifier FUN1 {
require(msg.sender == VAR1);
_;
}
uint256 public VAR2;
uint256 public VAR3;
address[] public VAR4;
function FUN2() public FUN1 {
VAR3 = block.timestamp;
VAR2 = address(this).balance / VAR4.length;
return;
}
}",11798.sol,0,timestamp
"contract CON1 {
uint public VAR1 = 0;
uint256 public VAR2;
uint256 public VAR3 = 0;
function FUN1(address VAR4) public returns(uint256){
VAR3 = block.timestamp;
VAR1 = VAR3;
VAR2 = 200000 * (10 ** 8);
return VAR2 + VAR1;
}
}",8606.sol,1,timestamp
"contract CON1{
address public VAR1;
uint256 public VAR2;
uint256 public VAR3;
mapping(uint256 => uint256) public VAR4;
modifier FUN1 {
require(msg.sender == VAR1);
_;
}
function FUN2(address VAR5, uint256 VAR6) FUN1 public returns (bool) {
uint256 VAR7 = block.timestamp;
uint256 VAR8 = VAR7 / (31536000);
if(VAR4[VAR8] == 0) {
VAR4[VAR8] = VAR3 * (VAR2) / (100);
}
return true;
}
}",1532.sol,1,timestamp
"contract CON1 {
uint256 public VAR1 = 0;
function FUN1(uint256 VAR2) external returns (bool){
require(block.timestamp > VAR1);
require(VAR2 > 0);
return true;
}
}",8026.sol,0,timestamp
"contract CON1 {
function FUN1() public payable returns (bool){
uint VAR1 = 100;
return true;
}
}",6348.sol,0,timestamp
"contract CON1 {
mapping (address => timeHold) VAR1;
struct timeHold {
uint256[] VAR2;
uint256 VAR3;
}
uint256 public VAR4;
}",10736.sol,1,timestamp
"contract CON1{
uint256 public VAR1;
uint256 public VAR2;
function CON1() public {
VAR1 = block.timestamp;
VAR2 = 1;
return;
}
}",30507.sol,0,timestamp
"contract CON1 {
mapping (address => bool) VAR1;
mapping (address => uint256) public VAR2;
mapping (address => uint256) public VAR3;
function FUN1(address VAR4) external returns (bool){
require(block.timestamp >= VAR3[VAR4]);
VAR2[VAR4] = 0;
VAR3[VAR4] = 0;
return true;
}
}",1631.sol,0,timestamp
"contract CON1 {
struct Contribution {
address VAR1;
uint VAR2;
bool VAR3;
uint256 VAR4;
}
struct Purse {
uint8 VAR5;
uint VAR6;
mapping (uint => Contribution) VAR7;
}
mapping (uint => Purse) VAR8;
function FUN1(uint VAR9) payable {
Purse VAR10 = VAR8[VAR9];
if (VAR10.VAR5 != 1) { throw; }
VAR10.VAR7[VAR10.VAR6++] = Contribution(msg.VAR1, msg.VAR2, false, block.VAR4);
return;
}
}",39845.sol,0,timestamp
